shapeId,shapeType,shapeLabel,pointId,longitude,latitude,source
129,POLYGON,,3,72.92010323084116,33.59689359113945,
129,POLYGON,,4,72.9111768392396,33.589601019446924,
129,POLYGON,,5,72.91255013025523,33.58230783125444,
129,POLYGON,,6,72.90053383386851,33.577874415633225,
129,POLYGON,,7,72.89504066980601,33.58030567175649,
129,POLYGON,,8,72.88765923059702,33.58573999660726,
129,POLYGON,,9,72.87941948450327,33.586884021387824,
130,POLYGON,,0,72.87083641565562,33.5888860282534,
130,POLYGON,,1,72.87856117761851,33.59389084216822,
130,POLYGON,,2,72.88233772791148,33.59818045155426,
130,POLYGON,,3,72.88594261682749,33.6004681559918,
130,POLYGON,,4,72.88954750574351,33.59803746801195,
130,POLYGON,,5,72.8972722677064,33.59632164701401,
130,POLYGON,,6,72.89813057459116,33.59188895144584,
130,POLYGON,,7,72.89504066980601,33.58202181131296,
130,POLYGON,,8,72.89160744226695,33.58287986829337,
130,POLYGON,,9,72.88697258508921,33.58602600422447,
131,POLYGON,,0,72.88645760095835,33.601040072618765,
131,POLYGON,,1,72.90499702966929,33.61147688476057,
131,POLYGON,,2,72.9195882467103,33.59675060546367,
131,POLYGON,,3,72.9108335164857,33.589601019446924,
131,POLYGON,,4,72.91237846887827,33.58287986829337,
131,POLYGON,,5,72.9001905111146,33.577445363325424,
131,POLYGON,,6,72.89298073328257,33.58230783125444,
131,POLYGON,,7,72.89813057459116,33.59203194518102,
131,POLYGON,,8,72.89624229944468,33.59675060546367,
131,POLYGON,,9,72.88903252161265,33.59818045155426,
132,POLYGON,,0,72.85808406162738,33.61168038924928,
132,POLYGON,,1,72.8671821146059,33.61625502107033,
132,POLYGON,,2,72.87336192417621,33.617398641087526,
132,POLYGON,,3,72.87971339512347,33.60989335774956,
132,POLYGON,,4,72.88383326817035,33.60617621356533,
132,POLYGON,,5,72.87353358555316,33.60202997905667,
132,POLYGON,,6,72.86615214634418,33.599885296767454,
132,POLYGON,,7,72.86383471775531,33.60396014751118,
132,POLYGON,,8,72.86160311985492,33.6073199673077,
132,POLYGON,,9,72.86469302464008,33.60989335774956,
132,POLYGON,,10,72.86469302464008,33.611394466698854,
132,POLYGON,,11,72.86263308811664,33.61375329937635,
133,POLYGON,,0,72.86623797703265,33.60017125748782,
133,POLYGON,,1,72.86846957493304,33.593021955015466,
133,POLYGON,,2,72.8712161569643,33.591234536802716,
133,POLYGON,,3,72.87422023106097,33.59173501763555,
133,POLYGON,,4,72.87919841099261,33.59445186291915,
133,POLYGON,,5,72.88698697480935,33.60143054702951,
133,POLYGON,,6,72.88381123933571,33.60614869310582,
134,POLYGON,,0,72.87340329768351,33.61748402470873,
134,POLYGON,,1,72.8756348955839,33.619270898834,
134,POLYGON,,2,72.87623571040324,33.62198687654371,
134,POLYGON,,3,72.88644956233195,33.63177798022423,
134,POLYGON,,4,72.88859532954386,33.62856204699886,
134,POLYGON,,5,72.8921143877714,33.62577480775313,
134,POLYGON,,6,72.89443181636027,33.622558650416494,
134,POLYGON,,7,72.89983914973429,33.623988068498754,
134,POLYGON,,8,72.90155576350382,33.6212721538671,
134,POLYGON,,9,72.90679143550089,33.61719812141043,
134,POLYGON,,10,72.90447400691203,33.61591154483058,
134,POLYGON,,11,72.90473149897745,33.61112245210064,
134,POLYGON,,12,72.88687871577433,33.60125751223607,
134,POLYGON,,13,72.88361714961222,33.60604715300011,
135,POLYGON,,0,72.87639380225477,33.65429245218826,
135,POLYGON,,1,72.88240195044813,33.64964839128496,
135,POLYGON,,2,72.88557768592176,33.64750489404519,
135,POLYGON,,3,72.88832426795301,33.64907679724008,
135,POLYGON,,4,72.89381204682522,33.65178735240356,
135,POLYGON,,5,72.90016351777248,33.65685995714968,
135,POLYGON,,6,72.90273843842678,33.65764582690938,
135,POLYGON,,7,72.89544282990627,33.661146432280994,
135,POLYGON,,8,72.88960634308987,33.66178938513272,
135,POLYGON,,9,72.88522897797756,33.65986051216324,
136,POLYGON,,0,72.86523772496508,33.65019662841117,
136,POLYGON,,1,72.87639571446704,33.654269100170296,
136,POLYGON,,2,72.88506461400317,33.647481540185595,
136,POLYGON,,3,72.8728766562395,33.641693829461225,
137,POLYGON,,0,72.84635497350024,33.65962732204564,
137,POLYGON,,1,72.85167647618579,33.651697035162776,
137,POLYGON,,2,72.86068869847583,33.655840879833896,
137,POLYGON,,3,72.86764098424243,33.65769840060646,
137,POLYGON,,4,72.86583853978442,33.660556046575536,
137,POLYGON,,5,72.8630061270647,33.660627486508766,
137,POLYGON,,6,72.86163283604907,33.6607703661973,
137,POLYGON,,7,72.86008788365649,33.6632707223375,
137,POLYGON,,8,72.86455107945727,33.665699570148554,
137,POLYGON,,9,72.8618903281145,33.66834265014098,
138,POLYGON,,0,72.84038974065112,33.647460952567656,
138,POLYGON,,1,72.85154773015307,33.65174789585829,
138,POLYGON,,2,72.84609748143481,33.65985677959851,
138,POLYGON,,3,72.84472419041919,33.66153561599164,
138,POLYGON,,4,72.8388018729143,33.6587494440489,
138,POLYGON,,5,72.8324074866228,33.65767781543231,
138,POLYGON,,6,72.83103419560717,33.65710627471313,
138,POLYGON,,7,72.83124877232837,33.65482007387535,
138,POLYGON,,8,72.83871604222583,33.65349833630947,
138,POLYGON,,9,72.83850146550463,33.649997419806304,
139,POLYGON,,0,72.84642200102542,33.64085309010319,
139,POLYGON,,1,72.85612086882327,33.64492600391145,
139,POLYGON,,2,72.86084155668948,33.639066663614045,
139,POLYGON,,3,72.86144237150882,33.63556516018713,
139,POLYGON,,4,72.86487559904788,33.63556516018713,
139,POLYGON,,5,72.85998324980471,33.63077715977248,
139,POLYGON,,6,72.8581808053467,33.631348875307765,
139,POLYGON,,7,72.85354594816897,33.630419835635934,
139,POLYGON,,8,72.849769397876,33.63292107346325,
139,POLYGON,,9,72.85131435026858,33.63077715977248,
139,POLYGON,,10,72.84676532377932,33.627275319319,
139,POLYGON,,11,72.84298877348635,33.63206351439056,
139,POLYGON,,12,72.84337197713064,33.636065383679096,
139,POLYGON,,13,72.84491692952322,33.636708523899394,
140,POLYGON,,0,72.84053956441092,33.64721246756603,
140,POLYGON,,1,72.8461185591619,33.64085309010319,
140,POLYGON,,2,72.8559890883367,33.645140362458825,
140,POLYGON,,3,72.85152589253592,33.6519281070555,
141,POLYGON,,0,72.81704327432082,33.66506814597151,
141,POLYGON,,1,72.85738369790481,33.61133134248581,
141,POLYGON,,2,72.86322018472121,33.613904613181184,
141,POLYGON,,3,72.867683380522,33.617335521271684,
141,POLYGON,,4,72.87369152871536,33.61790732600819,
141,POLYGON,,5,72.87563479476755,33.61925294229028,
141,POLYGON,,6,72.87627852493112,33.62204039252245,
141,POLYGON,,7,72.88666403823679,33.63218880840152,
141,POLYGON,,8,72.89673502784969,33.637119649293346,
141,POLYGON,,9,72.90003950935603,33.6378342404934,
141,POLYGON,,10,72.90385897499324,33.64215739079111,
141,POLYGON,,11,72.90780718666316,33.645658626156134,
141,POLYGON,,12,72.91291411262752,33.65358946942729,
141,POLYGON,,13,72.91797812324764,33.66180533809704,
141,POLYGON,,14,72.90655754747239,33.67831547827364,
141,POLYGON,,15,72.9014077061638,33.67874402848692,
141,POLYGON,,16,72.89402626695481,33.674886999672864,
141,POLYGON,,17,72.8881897801384,33.6740298586636,
141,POLYGON,,18,72.88509987535325,33.67688696213615,
141,POLYGON,,19,72.8904213780388,33.68274372747318,
141,POLYGON,,20,72.8739418858513,33.68602905529391,
141,POLYGON,,21,72.849394308947,33.676029841061926,
142,POINT,,0,73.03674844113232,33.65120844265534,
143,POINT,,0,73.0441298803413,33.648350486272776,
144,POINT,,0,73.03846505490185,33.6413480921092,
145,POINT,,0,73.03039697018505,33.64877918577958,
146,POINT,,0,73.05116799679638,33.652637385261166,
147,POINT,,0,73.05322793331982,33.65206581106573,
148,POINT,,0,73.05408624020458,33.65206581106573,
149,POINT,,0,73.05683282223583,33.65220870497045,
150,POINT,,0,73.05854943600536,33.66335369855825,
151,POINT,,0,73.0710588359892,33.66025194113042,
152,POINT,,0,73.0710588359892,33.66025194113042,
153,POINT,,0,73.07706698418257,33.662537997652194,
154,POINT,,0,73.07907688425222,33.667035499656386,
155,POINT,,0,73.06517231271901,33.66732123751162,
156,POINT,,0,73.07633030222097,33.67317865436334,
157,POINT,,0,73.04422962473073,33.67003569979549,
158,POINT,,0,73.05552893926249,33.66885123855733,
159,POINT,,0,73.04874831487284,33.67670851782634,
160,POINT,,0,73.04042273809061,33.67442283789937,
161,POINT,,0,73.0386202936326,33.67092277277222,
162,POINT,,0,73.06471282292948,33.68013692379953,
163,POINT,,0,73.06067878057108,33.68192249776822,
164,POINT,,0,73.05664473821268,33.6811368497908,
165,POINT,,0,73.02506165553918,33.66398593860693,
166,POINT,,0,73.02712159206261,33.66169992055913,
167,POINT,,0,72.99725251247277,33.66770058837751,
168,POINT,,0,72.99793915798058,33.664843179714325,
169,POINT,,0,73.00308899928918,33.66770058837751,
170,POINT,,0,73.01441865016808,33.675129406675254,
171,POINT,,0,73.02300171901574,33.681986207842996,
172,POINT,,0,73.0209417824923,33.67770077119274,
173,POINT,,0,73.05012421657433,33.69884018604785,
174,POINT,,0,73.05287079860558,33.69512688153529,
175,POINT,,0,73.06797699977746,33.706551921081655,
176,POINT,,0,73.07209687282433,33.70369580364286,
177,POINT,,0,73.03300053428953,33.685700780334145,
178,POINT,,0,73.02909523796384,33.68366531251281,
179,POINT,,0,73.02420288872068,33.68912882771702,
180,POINT,,0,73.03136975120847,33.68973586352504,
181,POINT,,0,73.03284166883606,33.69062102116459,
182,POINT,,0,73.03228376936096,33.68954978964332,
183,POINT,,0,73.03129671644348,33.688442836377554,
184,POINT,,0,73.03215502332824,33.68883562787797,
185,POINT,,0,73.03361414503235,33.68972832915745,
186,POINT,,0,73.03318499158996,33.68872850310134,
187,POINT,,0,73.03309916090149,33.68815716870431,
188,POINT,,0,73.05768233751073,33.708678896564194,
189,POINT,,0,73.0654929301621,33.702252657912666,
190,POINT,,0,73.07699424241795,33.70689387849953,
191,POINT,,0,73.07270270799413,33.71446210025984,
192,POINT,,0,73.06961280320897,33.713533958003595,
193,POINT,,0,73.07004885799257,33.71728640813302,
194,POINT,,0,73.06472735530703,33.71978512060516,
195,POINT,,0,73.05631594783632,33.72178403821973,
196,POINT,,0,73.05502515421585,33.720909170931684,
197,POINT,,0,73.05665593729691,33.72105195043533,
198,POINT,,0,73.05536847696976,33.71983831708462,
199,POINT,,0,73.04548438568847,33.72238914907448,
200,POINT,,0,73.03930457611816,33.711323205958784,
201,POINT,,0,73.03827460785644,33.71189438631643,
202,POINT,,0,73.03827460785644,33.71189438631643,
203,POINT,,0,73.03827460785644,33.71125180814693,
204,POINT,,0,73.0303781845166,33.70989523844354,
205,POINT,,0,73.03415473480956,33.70725343594537,
206,POINT,,0,73.03741630097167,33.70782464337116,
207,POINT,,0,73.04780181427734,33.70775324265068,
208,POINT,,0,73.04634269257323,33.70725343594537,
209,POINT,,0,73.04505523224609,33.706610823050504,
210,POINT,,0,73.04548438568847,33.716606479302115,
211,POINT,,0,73.05544074555175,33.714893020863215,
212,POINT,,0,73.05346663971679,33.714393255710775,
213,POINT,,0,73.01619765132406,33.71881964584272,
214,POINT,,0,73.01473852961996,33.71446465091065,
215,POINT,,0,73.01997420161703,33.720033293594604,
216,POINT,,0,73.03696867793539,33.729313562051715,
217,POINT,,0,73.03492973506366,33.72899390919372,
218,POINT,,0,73.03492973506366,33.72899390919372,
219,POINT,,0,73.03404554956364,33.72773393464595,
220,POINT,,0,73.03121313684392,33.72823362213649,
221,POINT,,0,73.02630030798474,33.72780531875131,
222,POINT,,0,73.0238970487074,33.726877320750525,
223,POINT,,0,73.02655780005017,33.727162859665675,
224,POINT,,0,73.03093516516248,33.72573515559001,
225,POINT,,0,73.03273760962048,33.72409326654266,
226,POINT,,0,73.03276432604996,33.72766255048125,
227,POINT,,0,73.03568256945816,33.72787670279728,
228,POINT,,0,73.03928745837418,33.729804049594236,
229,POINT,,0,73.03782833667007,33.72994681430172,
230,POINT,,0,73.03448093981949,33.731588591366545,
231,POINT,,0,73.0270995006105,33.726663165940735,
232,POINT,,0,73.02538288684097,33.72609208383546,
233,POINT,,0,73.02848252117425,33.72659178088538,
234,POINT,,0,73.0326882249096,33.72744839763084,
235,POINT,,0,73.0352631455639,33.72780531875131,
236,POINT,,0,73.03294571697504,33.726734550936726,
237,POINT,,0,73.03474816143304,33.72709147502596,
238,POINT,,0,73.03663643657953,33.72773393464595,
239,POINT,,0,73.03766640484125,33.728376389456535,
240,POINT,,0,73.04968270122797,33.72759116625714,
241,POINT,,0,73.04873856365472,33.72737701322861,
242,POINT,,0,73.05646332561761,33.72958990208772,
243,POINT,,0,73.05406006634027,33.72944713678646,
244,POINT,,0,73.04470452129632,33.726877320750525,
245,POINT,,0,73.03534897625238,33.72330800415644,
246,POINT,,0,73.02925499737054,33.721166342953325,
247,POINT,,0,73.02865418255121,33.717810966305905,
248,POINT,,0,72.99620955276349,33.70931266978395,
249,POINT,,0,72.9989557875547,33.707812834875114,
250,POINT,,0,73.0081396712217,33.710526018640785,
251,POINT,,0,72.98333460225197,33.71923618714205,
252,POINT,,0,72.97801309956643,33.71638049154933,
253,POINT,,0,72.97573987567938,33.70153444190551,
254,POINT,,0,72.97247830951727,33.69896379033703,
255,POINT,,0,72.97247830951727,33.69896379033703,
256,POINT,,0,72.97591153705633,33.69724997989196,
257,POINT,,0,72.98183385456122,33.69996349730939,
258,POINT,,0,72.98427993144969,33.69876185657839,
259,POINT,,0,72.97895842876414,33.69440584448404,
260,POINT,,0,72.97483840038065,33.69273494616867,
261,POINT,,0,72.97286429454569,33.69573424961219,
262,POINT,,0,72.97415175487284,33.69594848156651,
263,POINT,,0,72.98324980785135,33.69701963332603,
264,POINT,,0,72.96848692943338,33.70972961470828,
265,POINT,,0,72.97001744561969,33.70888041914488,
266,POINT,,0,72.96555424981891,33.70866621943856,
267,POINT,,0,72.96203519159137,33.707381009981866,
268,POINT,,0,72.95570775763578,33.69272170787515,
269,POINT,,0,72.94729635016508,33.68800830451819,
270,POINT,,0,72.94772550360746,33.68200905367026,
271,POINT,,0,72.95055791632718,33.6791521203962,
272,POINT,,0,72.95742437140531,33.68308037917205,
273,POINT,,0,72.95596524970121,33.68743696533377,
274,POINT,,0,72.9625742127139,33.69322159912933,
275,POINT,,0,72.96841069953031,33.69043645368186,
276,POINT,,0,72.96497747199125,33.68643711262257,
277,POINT,,0,72.95579358832425,33.702004928106874,
278,POINT,,0,72.94781892933118,33.70175136644297,
279,POINT,,0,72.92297687196815,33.69902436049239,
280,POINT,,0,72.9297574963578,33.69573952942428,
281,POINT,,0,72.92235198549042,33.678942046775,
282,POINT,,0,72.91994872621308,33.67408503047153,
283,POINT,,0,72.89841658283142,33.68111151747107,
284,POINT,,0,72.90305144000915,33.685039686718085,
285,POINT,,0,72.89875990558532,33.68739650210702,
286,POINT,,0,72.91120535541442,33.68296849257609,
287,POINT,,0,72.91609770465759,33.687896424336415,
288,POINT,,0,72.91266447711853,33.6903959918672,
289,POINT,,0,72.89421087909606,33.69061023713016,
290,POINT,,0,72.8944147081752,33.6593416791155,
291,POINT,,0,72.89089564994767,33.657198423287866,
292,POINT,,0,72.889694020309,33.65412633017422,
293,POINT,,0,72.89382712619437,33.6528629539623,
294,POINT,,0,72.88610236423148,33.653577414496056,
295,POINT,,0,72.87425772922171,33.6501479498429,
296,POINT,,0,72.87700579435241,33.648044896982746,
297,POINT,,0,72.87383005887878,33.64811634730247,
298,POINT,,0,72.87383005887878,33.64811634730247,
299,POINT,,0,72.8737442281903,33.64604426395222,
300,POINT,,0,72.8516658572961,33.63899647500708,
301,POINT,,0,72.85449827001582,33.637495846891596,
302,POINT,,0,72.85449827001582,33.637495846891596,
303,POINT,,0,72.85149419591914,33.636138113206364,
304,POINT,,0,72.85149419591914,33.636138113206364,
305,POINT,,0,72.85501325414668,33.63314225561248,
306,POINT,,0,72.85218084142696,33.634357113229676,
307,POINT,,0,72.84960592077266,33.64821956884414,
308,POINT,,0,72.84697028959596,33.646004584011386,
309,POINT,,0,72.85126182401979,33.6452186079518,
310,POINT,,0,72.85357925260865,33.66186547602236,
311,POINT,,0,72.85881492460572,33.65972228306017,
312,POINT,,0,72.85658332670533,33.65950796082773,
313,POINT,,0,72.85426589811647,33.65607873250625,
314,POINT,,0,72.84671279753053,33.65593584502712,
315,POINT,,0,72.84379455412233,33.655507181166215,
316,POINT,,0,72.86156150663697,33.64736216212136,
317,POINT,,0,72.87031623686158,33.63978803184811,
318,POINT,,0,72.8863665756067,33.63421418969354,
319,POINT,,0,72.88430663908326,33.63299933006033,
320,POINT,,0,72.88809373357758,33.63562581060441,
321,POINT,,0,72.87936537886475,33.6323395271729,
322,POINT,,0,72.87713378096436,33.62990973788634,
323,POINT,,0,72.87799208784912,33.62826601803294,
324,POINT,,0,72.88271277571533,33.63176781821304,
325,POINT,,0,72.8751596751294,33.631696354326266,
326,POINT,,0,72.94004767561768,33.65370442792171,
327,POINT,,0,72.9300913157544,33.65113234603859,
328,POINT,,0,72.9191049876294,33.65856259508349,
329,POINT,,0,72.95773379224059,33.65106302972635,
330,POINT,,0,72.96854845898864,33.647919267175354,
331,POINT,,0,72.96580187695739,33.64548991747228,
332,POINT,,0,72.95940702773575,33.65057309504751,
333,POINT,,0,72.96678846694473,33.65628876531705,
334,POINT,,0,72.96047347478593,33.643734035380284,
335,POINT,,0,72.97935622625077,33.65159360859365,
336,POINT,,0,72.98313277654374,33.65959534579738,
337,POINT,,0,72.97643798284257,33.65902381781472,
338,POINT,,0,72.98742431096757,33.657594981249616,
339,POINT,,0,72.96476500920976,33.671596556444776,
340,POINT,,0,72.95764365011742,33.67173941791506,
341,POINT,,0,72.96845831686547,33.67188227914805,
342,POINT,,0,72.9459706764846,33.64101874332397,
343,POINT,,0,72.94116415792992,33.638446282387335,
344,POINT,,0,72.94888891989281,33.637731696266144,
345,POINT,,0,72.95850195700218,33.63230064796423,
346,POINT,,0,72.96090521627953,33.631586010848906,
347,POINT,,0,72.96313681417992,33.63001378832434,
348,POINT,,0,72.97377981955101,33.63587374459984,
349,POINT,,0,72.96862997824242,33.63816044865044,
350,POINT,,0,72.97257818991234,33.6360166653819,
351,POINT,,0,73.01240362936547,33.653165437121054,
352,POINT,,0,73.01017203146507,33.6518793977338,
353,POINT,,0,73.01549353415062,33.651022027466496,
354,POINT,,0,73.02527823263695,33.637588778330326,
355,POINT,,0,73.02064337545922,33.63658834613833,
356,POINT,,0,73.02030005270531,33.63658834613833,
357,POINT,,0,72.99609579855492,33.631586010848906,
358,POINT,,0,72.99609579855492,33.631586010848906,
359,POINT,,0,72.99609579855492,33.631586010848906,
360,POINT,,0,73.00440256177872,33.632051993328055,
361,POINT,,0,72.97161026168826,33.61443824138572,
362,POINT,,0,72.97023697067263,33.61272274674541,
363,POINT,,0,72.96731872726443,33.61057833043138,
364,POINT,,0,72.97023697067263,33.60929165503637,
365,POINT,,0,72.9659454362488,33.61014944076692,
366,POINT,,0,72.96817703414919,33.60914868991814,
367,POINT,,0,72.94929428268435,33.60443070801018,
368,POINT,,0,72.94895095993044,33.602429061929044,
369,POINT,,0,72.94122619796755,33.601857154514185,
370,POINT,,0,72.95444412399294,33.60114226491159,
371,POINT,,0,72.94860763717654,33.59771071232191,
372,POINT,,0,72.94345779586794,33.59942650568495,
373,POINT,,0,72.93764588008426,33.61829797948645,
374,POINT,,0,72.93558594356082,33.61515302074204,
375,POINT,,0,72.92734619746707,33.61672551445991,
376,POINT,,0,72.942280737262,33.613151623606434,
377,POINT,,0,72.92185303340457,33.596137871751964,
378,POINT,,0,72.93541428218387,33.5947079917984,
379,POINT,,0,72.93180939326786,33.59442201296318,
380,POINT,,0,72.9290628112366,33.59585189765762,
381,POINT,,0,72.88900607624072,33.58759039347674,
382,POINT,,0,72.88351291217822,33.590450365647634,
383,POINT,,0,72.88677447834033,33.57986799506615,
384,POINT,,0,72.89467090168017,33.574433300439466,
385,POINT,,0,72.89923019235357,33.57626023525957,
386,POINT,,0,72.90764159982427,33.59041802962884,
387,POINT,,0,72.90455169503912,33.59041802962884,
388,POINT,,0,72.90455169503912,33.588702057060175,
389,POINT,,0,72.90232009713873,33.6028578099412,
390,POINT,,0,72.90687870928693,33.62662079731973,
391,POINT,,0,72.90945362994123,33.62490554519005,
392,POINT,,0,72.89339740446238,33.61677427475658,
393,POINT,,0,72.88756091764597,33.61734608321696,
394,POINT,,0,72.88601596525339,33.61405813275995,
395,POINT,,0,72.87382800748972,33.60862559198077,
396,POINT,,0,72.87296970060495,33.60862559198077,
397,POINT,,0,72.87090976408152,33.60862559198077,
398,POINT,,0,72.87674625089792,33.60161996825332,
399,POINT,,0,72.87691791227488,33.60033315916209,
400,POINT,,0,72.87056644132761,33.62763798671052,
401,POINT,,0,72.89786060026316,33.629781978533266,
402,POINT,,0,72.91863162687449,33.640786963152614,
403,POINT,,0,72.92549808195261,33.633355179655055,
404,POINT,,0,72.92618472746042,33.63192591699411,
405,POINT,,0,72.90678699186472,33.65864920314864,
406,POINT,,0,72.87696109358455,33.67688977080863,
407,POINT,,0,72.81323811249187,33.69614830759183,
408,POINT,,0,72.81117817596844,33.68814997098281,
409,POINT,,0,72.81941792206219,33.68186504143783,
410,POINT,,0,72.86336323456219,33.7004328245431,
411,POINT,,0,72.88361927704265,33.713856260647034,
412,POINT,,0,72.88190266327312,33.708144416604476,
413,POINT,,0,72.85958668426922,33.710714793437624,
414,POINT,,0,72.95983692840984,33.72670652058557,
415,POINT,,0,73.1442012472575,33.76067904809037,
416,POINT,,0,73.15312763885906,33.765531167725,
417,POINT,,0,73.06180378632,33.7581101676667,
418,POINT,,0,73.09029957489422,33.77095379988191,
419,POINT,,0,73.10883900360515,33.781227319691574,
420,POINT,,0,73.07588001923015,33.72784867281917,
421,POINT,,0,73.0786266012614,33.72870527701927,
422,POINT,,0,73.08543242077424,33.720400461660404,
423,POINT,,0,73.08783568005158,33.71697366202394,
424,POINT,,0,73.09916533093049,33.720114900248426,
425,POINT,,0,73.0888656483133,33.739530912173755,
426,POINT,,0,73.09470213512971,33.73838891543514,
427,POINT,,0,73.10053862194611,33.738103413875066,
428,POINT,,0,73.10053862194611,33.73753240790451,
429,POINT,,0,73.11461485485627,33.73496283400527,
430,POINT,,0,73.11461485485627,33.73496283400527,
431,POINT,,0,73.11015165905549,33.744669709359954,
432,POINT,,0,73.11255491833283,33.73696139813337,
433,POINT,,0,73.11054224722754,33.71114407275151,
434,POINT,,0,73.11320299857032,33.71178665172713,
435,POINT,,0,73.11328882925879,33.71542784176407,
436,POINT,,0,73.1286525224961,33.71592760089471,
437,POINT,,0,73.12891001456153,33.71735546809634,
438,POINT,,0,73.12779421561133,33.71721268244476,
439,POINT,,0,73.13148493521582,33.716570144074055,
440,POINT,,0,73.13385974572158,33.71494398999825,
441,POINT,,0,73.13351642296767,33.71972730644993,
442,POINT,,0,73.13514720604873,33.72044121142203,
443,POINT,,0,73.13514720604873,33.719156178197686,
444,POINT,,0,73.13222896264053,33.716229086270296,
445,POINT,,0,73.13162814782119,33.71480120033628,
446,POINT,,0,73.12561999962783,33.71701441341217,
447,POINT,,0,73.13574802086806,33.71758555591262,
448,POINT,,0,73.13446056054092,33.71865643786016,
449,POINT,,0,73.13222896264053,33.713016309526324,
450,POINT,,0,73.12553416893935,33.72715162795426,
451,POINT,,0,73.11609279320693,33.72451035639554,
452,POINT,,0,73.10956966088271,33.724653129909214,
453,POINT,,0,73.10785304711318,33.722154559132306,
454,POINT,,0,73.11652194664931,33.7222259478781,
455,POINT,,0,73.10296069787002,33.73129183600733,
456,POINT,,0,73.0990124862001,33.731505979266664,
457,POINT,,0,73.11480533287978,33.732719447641905,
458,POINT,,0,73.12656413720107,33.72865069186891,
459,POINT,,0,73.14373027489638,33.73857240701175,
460,POINT,,0,73.13720714257217,33.73842965665583,
461,POINT,,0,73.14750682518935,33.730720784703024,
462,POINT,,0,73.15385829613662,33.72358232276776,
463,POINT,,0,73.15042506859756,33.72158344702858,
464,POINT,,0,73.16038142846084,33.712873516658696,
465,POINT,,0,73.17823421166396,33.718299478695165,
466,POINT,,0,73.1727319302924,33.743803694728264,
467,POINT,,0,73.1588273587592,33.74494561937903,
468,POINT,,0,73.16535546817583,33.73663445936918,
469,POINT,,0,73.15521610813902,33.74274906697202,
470,POINT,,0,73.17512882786558,33.75588044395806,
471,POINT,,0,73.19349659519956,33.75588044395806,
472,POINT,,0,73.18937672215269,33.74717399471319,
473,POINT,,0,73.18903339939878,33.73575436074876,
474,POINT,,0,73.18628681736753,33.731614368007385,
475,POINT,,0,73.21512592869566,33.74232083604284,
476,POINT,,0,73.20843113499448,33.73603987012625,
477,POINT,,0,73.20310963230894,33.74503292915227,
478,POINT,,0,73.20843113499448,33.72463406705965,
479,POINT,,0,73.18336857395933,33.70407223155327,
480,POINT,,0,73.17547215061948,33.69935945080897,
481,POINT,,0,73.17581547337339,33.7046434601353,
482,POINT,,0,73.15779102879331,33.69578899024703,
483,POINT,,0,73.15893237353312,33.69601540588589,
484,POINT,,0,73.16202227831828,33.69030237543302,
485,POINT,,0,73.14313952685343,33.69273045978381,
486,POINT,,0,73.1465727543925,33.69273045978381,
487,POINT,,0,73.15668994800062,33.689844534801196,
488,POINT,,0,73.15136844531507,33.69027302754246,
489,POINT,,0,73.13282901660413,33.69013019686607,
490,POINT,,0,73.13891434274908,33.66822416136446,
491,POINT,,0,73.14183258615728,33.66722408521643,
492,POINT,,0,73.153848882544,33.66865276186847,
493,POINT,,0,73.16020035349126,33.67036714252744,
494,POINT,,0,73.18182968698736,33.68622354355282,
495,POINT,,0,73.18251633249517,33.68393811657498,
496,POINT,,0,73.19212936960454,33.66565251349183,
497,POINT,,0,73.1732466181397,33.65693691286142,
498,POINT,,0,73.17379808692841,33.64887107172897,
499,POINT,,0,73.11965757378901,33.633245504348295,
500,POINT,,0,73.12755399712886,33.63653272264533,
501,POINT,,0,73.13854032525386,33.62295427073937,
502,POINT,,0,73.14575010308589,33.614091390044564,
503,POINT,,0,73.17218595513667,33.62166778009686,
504,POINT,,0,73.16051298150386,33.6416776819977,
505,POINT,,0,73.14472013482417,33.64796554816729,
506,POINT,,0,73.14557844170893,33.64053438426334,
507,POINT,,0,73.14557844170893,33.64053438426334,
508,POINT,,0,73.16016965874995,33.60751511538146,
509,POINT,,0,73.14763837823237,33.60379786865582,
510,POINT,,0,73.1708651903297,33.611355320072995,
511,POINT,,0,73.19197953969494,33.61978964044043,
512,POINT,,0,73.20536912709728,33.62179088342621,
513,POINT,,0,73.23492712251303,33.61641833607663,
514,POINT,,0,73.2280606674349,33.61498879242352,
515,POINT,,0,73.23166555635092,33.635714854403794,
516,POINT,,0,73.21604437104818,33.65072026908565,
517,POINT,,0,73.23664373628256,33.656007268211425,
518,POINT,,0,73.25028800115298,33.67419705100523,
519,POINT,,0,73.24136160955142,33.678768362106716,
520,POINT,,0,73.25269126043032,33.68491067869616,
521,POINT,,0,73.24393653020572,33.68062538782259,
522,POINT,,0,73.23277854070376,33.67433990815566,
523,POINT,,0,73.21441077336978,33.689624251926375,
524,POINT,,0,73.2125224982233,33.684482159221446,
525,POINT,,0,73.22522544011782,33.69519450520093,
526,POINT,,0,73.24513815984439,33.67991115190937,
527,POINT,,0,73.2483997260065,33.650193681161475,
528,POINT,,0,73.28475575904858,33.6762420863036,
529,POINT,,0,73.28475575904858,33.66281277392767,
530,POINT,,0,73.29682445819435,33.65793611917472,
531,POINT,,0,73.30147563783527,33.67900342382486,
532,POINT,,0,73.27761470643878,33.68528856258006,
533,POINT,,0,73.25350151352518,33.58490018570102,
534,POINT,,0,73.24852333359354,33.57832168483062,
